word,grammarId,title,partOfSpeech,syntax,usageNoteVi,explanationVi,tipsVi,attentionsVi,source,reviewStatus
现在,hsk1_30,Cách nói giờ và phút,,Số giờ + 点 (diǎn) + Số phút + 分 (fēn),,"Trong tiếng Trung, để nói giờ, chúng ta sắp xếp theo thứ tự từ đơn vị lớn đến nhỏ. Bạn chỉ cần đặt số giờ trước 「点」 và số phút trước 「分」 để hoàn thiện câu chỉ thời gian.","Nếu là giờ chẵn, bạn có thể chỉ cần nói số giờ cộng với 「点」 phía sau mà không cần dùng đến 「分」.",Lưu ý không dùng số 「二」 (èr) để nói giờ mà phải dùng 「两」 (liǎng) khi muốn nói '2 giờ' (ví dụ: 「两点」).,hsk_1.json,reviewed-local
现在,hsk3_12,Trợ từ 了 biểu thị sự thay đổi,,S + V/Adj + 了 (Biểu thị sự thay đổi trạng thái),,Trợ từ 「了」 đặt ở cuối câu để thông báo rằng tình hình đã thay đổi hoặc xuất hiện một trạng thái mới so với trước đây. Nó giúp người nghe hiểu rằng sự việc hiện tại đã khác với quá khứ.,"Hãy tưởng tượng 「了」 giống như từ ""rồi"" trong tiếng Việt, dùng để nhấn mạnh sự thay đổi từ ""không"" sang ""có"" hoặc từ ""chưa"" sang ""đã"".","Cần phân biệt với 「了」 đi sau động từ (biểu thị hoàn thành), 「了」 cuối câu nhấn mạnh vào kết quả hoặc tình trạng hiện tại đã thay đổi.",hsk_3.json,reviewed-local
现在,hsk3_19,Cách nói giờ lẻ và giờ kém,,Giờ rưỡi: [Số giờ] 点半; 15 phút: [Số giờ] 点一刻; Giờ kém: 差 [Số phút] 分 [Số giờ] 点,,"Trong tiếng Trung, 「半」 (bàn) dùng để chỉ 30 phút, 「一刻」 (yī kè) chỉ 15 phút và 「差」 (chà) dùng để diễn tả giờ kém. Khi nói giờ kém, ta đặt 「差」 trước số phút còn thiếu rồi mới đến số giờ.",Cách nói giờ kém thường dùng trong khẩu ngữ để thông báo thời gian còn lại trước khi đến một mốc giờ nhất định.,"Lưu ý rằng 「一刻」 chỉ dùng cho 15 phút, không dùng cho các số phút khác như 10 hay 20 phút.",hsk_3.json,reviewed-local
现在,hsk4_9,Cách dùng phó từ 却,,Chủ ngữ + 却 + Động từ/Tính từ,,"Phó từ 「却」 được đặt sau chủ ngữ và trước động từ hoặc tính từ để biểu thị sự chuyển ý, đối lập với vế trước. Nó mang nghĩa là ""nhưng"" hoặc ""lại"", giúp câu văn chuyển tiếp tự nhiên với ngữ khí nhẹ nhàng.",Bạn có thể sử dụng 「却」 kết hợp với các liên từ như 「虽然」 (mặc dù) ở vế trước để tạo thành cấu trúc đối lập rõ ràng.,"Không nên nhầm lẫn 「却」 với 「但是」; 「但是」 là liên từ dùng để nối hai vế câu, còn 「却」 là phó từ nên phải đứng sau chủ ngữ.",hsk_4.json,reviewed-local
现在,hsk4_21,Cách dùng liên từ 再说,,"Câu 1, 再说 + Câu 2",,"Liên từ 「再说」 dùng để bổ sung thêm các lý do, tình huống hoặc nguyên nhân nhằm củng cố cho ý kiến đã nêu ở vế trước. Trong tiếng Việt, từ này có nghĩa tương đương với “hơn nữa”, “vả lại”, “vả chăng”.",Bạn có thể dùng 「再说」 khi muốn từ chối một lời đề nghị bằng cách đưa ra thêm một lý do phụ để tăng tính thuyết phục.,Cần phân biệt với 「再说」 (động từ) mang nghĩa là “nói lại/để sau hãy nói” (ví dụ: 明天再说 - ngày mai nói tiếp).,hsk_4.json,reviewed-local
现在,hsk4_32,Cách dùng từ 通过,,通过 + [phương thức/cách thức] + [động từ],,"Từ 「通过」 dùng để diễn tả phương thức hoặc con đường giúp bạn đạt được một mục đích nào đó, có nghĩa là ""thông qua"" hoặc ""bằng cách"". Ngoài ra, nó còn dùng để diễn tả hành động đi xuyên qua một không gian vật lý, ví dụ như đi qua đường hoặc đi qua cửa.","Bạn có thể dịch 「通过」 là ""nhờ vào"" khi nói về việc đạt được kết quả, ví dụ: ""Nhờ vào sự nỗ lực mà tôi đã đỗ HSK"".","Cần phân biệt rõ ngữ cảnh: Nếu dùng để chỉ phương thức thì thường theo sau là một hành động, còn nếu dùng để chỉ không gian thì thường theo sau là địa điểm cụ thể.",hsk_4.json,reviewed-local
现在,hsk5_33,Phân biệt 目前 và 现在,,目前 / 现在 + [động từ/tính từ/câu],,"Cả hai đều chỉ thời điểm hiện tại, nhưng 「目前」 mang sắc thái trang trọng, dùng để nhấn mạnh tình trạng ở thời điểm này so với quá khứ hoặc dự định tương lai. 「现在」 là từ thông dụng, dùng để chỉ thời điểm hiện tại trong mọi tình huống giao tiếp hàng ngày.","Dùng 「目前」 trong văn viết, báo cáo hoặc công việc để nghe chuyên nghiệp hơn.",Không dùng 「目前」 để chỉ những thời điểm rất ngắn như 「现在几点了?」 (Bây giờ là mấy giờ?) mà phải dùng 「现在」.,hsk_5.json,reviewed-local
现在,hsk2_new_6,Động từ/cụm động từ làm định ngữ,,Định ngữ (Động từ/Cụm động từ) + 的 + Trung tâm ngữ,,"Khi muốn dùng một hành động hoặc cụm từ để mô tả cho một danh từ, ta đặt hành động đó lên trước danh từ. Bắt buộc phải thêm trợ từ 「的」 vào giữa để nối định ngữ và trung tâm ngữ.","Hãy xem định ngữ là một 'nhãn dán' mô tả tính chất cho danh từ phía sau, ví dụ: 'quần áo' (trung tâm ngữ) + 'mới mua' (định ngữ) = 'quần áo mới mua' 「新买的衣服」.","Đừng quên chữ 「的」, nếu thiếu nó câu văn sẽ bị coi là sai ngữ pháp trong tiếng Trung.",new_hsk_2.json,reviewed-local
现在,hsk2_new_8,Lặp lại động từ,,AA (động từ đơn) hoặc ABAB (động từ đôi),,"Lặp lại động từ nhằm diễn tả hành động xảy ra trong thời gian ngắn, thử nghiệm hoặc mang sắc thái nhẹ nhàng. Cấu trúc này thường được dùng trong văn nói để tạo cảm giác gần gũi, thoải mái hơn. Ví dụ: 「看看」(xem thử) hoặc 「休息休息」(nghỉ ngơi một chút).","Nếu động từ có hai âm tiết, bạn hãy lặp lại cả cụm theo dạng 「ABAB」, ví dụ 「打扫打扫」.","Không được dùng cấu trúc này với các động từ chỉ trạng thái tâm lý hoặc sự tồn tại như 「知道」, 「在」, 「有」.",new_hsk_2.json,reviewed-local
现场,usage:现场,Cách dùng 现场,danh từ,,Chỉ nơi đang diễn ra sự việc hoặc nơi xảy ra sự cố. Cũng dùng trong '现场直播' (trực tiếp).,,,,hsk_3.json,reviewed-local
现实,usage:现实,Cách dùng 现实,danh từ / tính từ,,指客观存在的事物或情况。可作名词（现实情况）或形容词（实际的、可行的）。现实 vs. 理想：一对反义词。,,,,hsk_3.json,reviewed-local
现象,usage:现象,Cách dùng 现象,danh từ,,"Chỉ hiện tượng tự nhiên hoặc xã hội. Dùng trong khoa học, văn học.",,,,hsk_3.json,reviewed-local
现象,hsk6_18,Cách dùng cấu trúc 致使,,Nguyên nhân + 致使 + Kết quả (tiêu cực),,"Cấu trúc 「致使」 dùng để chỉ một nguyên nhân dẫn đến một kết quả hoặc hậu quả nào đó. Điểm quan trọng là kết quả này thường mang nghĩa tiêu cực hoặc là điều không mong muốn, thường xuất hiện trong văn viết trang trọng.",Bạn nên dùng 「致使」 khi muốn nhấn mạnh mối quan hệ nhân quả trực tiếp trong các văn bản nghị luận hoặc báo chí.,"Vì 「致使」 mang sắc thái tiêu cực, bạn không nên dùng nó để diễn tả những kết quả tốt đẹp hay những sự việc tích cực.",hsk_6.json,reviewed-local
现金,usage:现金,Cách dùng 现金,danh từ,,,,,,hsk_3.json,reviewed-local
班会,usage:班会,Cách dùng 班会,Danh từ,,,,,,hsk_2.json,reviewed-local
班级,usage:班级,Cách dùng 班级,danh từ,,Chỉ lớp học hoặc tổ chức trong trường.,,,,hsk_3.json,reviewed-local
班长,usage:班长,Cách dùng 班长,noun,,,,,,hsk_2.json,reviewed-local
球场,usage:球场,Cách dùng 球场,noun,,,,,,hsk_2.json,reviewed-local
球迷,usage:球迷,Cách dùng 球迷,danh từ,,"Có thể kết hợp với nhiều loại thể thao như 足球迷, 篮球迷, 网球迷. Đối với 粉丝, 球迷 mang nghĩa 'người hâm mộ thể thao' trong khi 粉丝 thường dùng cho người nổi tiếng hoặc giải trí. Từ liên quan: 爱好者 'người yêu thích', 支持者 'người ủng hộ'.",,,,hsk_3.json,reviewed-local
球队,usage:球队,Cách dùng 球队,noun,,,,,,hsk_2.json,reviewed-local
理发,usage:理发,Cách dùng 理发,động từ,,"Động từ chỉ việc cắt, tạo kiểu tóc. Thường dùng với cấu trúc '理发店' (tiệm tóc).",,,,hsk_3.json,reviewed-local
理想,usage:理想,Cách dùng 理想,noun,,"Danh từ chỉ ước mơ, mục tiêu cao đẹp.",,,,hsk_2.json,reviewed-local
理由,usage:理由,Cách dùng 理由,danh từ,,Điểm xuất phát hoặc cơ sở cho một hành động.,,,,hsk_3.json,reviewed-local
理解,usage:理解,Cách dùng 理解,động từ,,Nắm bắt được ý nghĩa hoặc cảm xúc của người khác.,,,,hsk_3.json,reviewed-local
理解,hsk4_22,Cách dùng từ 实际,,"实际 (Danh từ: thực tế / Tính từ: thực tế, thiết thực)",,"Từ 「实际」 được dùng như một danh từ để chỉ sự việc, tình huống khách quan trong đời sống. Khi đóng vai trò là tính từ, nó mang nghĩa là thực tế, không lý thuyết suông, mang tính ứng dụng cao.","Bạn có thể ghi nhớ cụm từ phổ biến 「联系实际」 (liánxì shíjì) nghĩa là ""liên hệ với thực tế"" để áp dụng vào bài viết hoặc bài nói.",Cần phân biệt rõ khi 「实际」 làm danh từ (thường đứng sau giới từ hoặc làm tân ngữ) và khi làm tính từ (thường dùng để bổ nghĩa cho danh từ).,hsk_4.json,reviewed-local
理论,usage:理论,Cách dùng 理论,danh từ,,Hệ thống nguyên lý hoặc quy tắc chung.,,,,hsk_3.json,reviewed-local
瓶子,usage:瓶子,Cách dùng 瓶子,noun,,"子 là hậu tố danh từ, thường thêm sau các từ chỉ đồ vật để tạo thành từ láy chỉ loại vật đó (như 桌子 = cái bàn, 椅子 = cái ghế).",,,,hsk_2.json,reviewed-local
生产,usage:生产,Cách dùng 生产,động từ / danh từ,,"生产 có thể là động từ (sản xuất) hoặc danh từ (sản xuất, ngành sản xuất). Thường đi kèm với các từ chỉ sản phẩm hoặc lĩnh vực: 生产汽车 (sản xuất ô tô), 农业生产 (sản xuất nông nghiệp).",,,,hsk_3.json,reviewed-local
生动,usage:生动,Cách dùng 生动,tính từ,,"Shēng dòng dùng cho phong cách trình bày, miêu tả có sức thu hút, không khô khan. Thường miêu tả bài giảng, văn viết, ví dụ.",,,,hsk_3.json,reviewed-local
生命,usage:生命,Cách dùng 生命,compound-semantic,,"生命 (shēngmìng) là từ dùng để chỉ sự sống, sinh mệnh của sinh vật. Từ này mang sắc thái trang trọng và triết lý hơn so với 生活 (shēnghuó - cuộc sống sinh hoạt). 生命 thường dùng trong ngữ cảnh về sự tồn tại, ý nghĩa cuộc sống, hoặc trong các lĩnh vực y học, triết học.",,,,hsk_3.json,reviewed-local
生存,usage:生存,Cách dùng 生存,động từ,,"生存 强调 continuity of life. 生存 vs 生活 (shēnghuó - sinh hoạt/living): 生存 là cơ bản (được sống), 生活 là chất lượng (cách sống). 生存危机 = cuộc khủng hoảng sinh tồn.",,,,hsk_3.json,reviewed-local
生意,usage:生意,Cách dùng 生意,danh từ,,"chuyên chỉ hoạt động thương mại. Thường đi với make (做生意), good (生意好), bad (生意不好). Có thể kèm people (生意人) để chỉ người buôn bán.",,,,hsk_2.json,reviewed-local
生日,usage:生日,Cách dùng 生日,compound-semantic,,"Dùng để chỉ ngày sinh nhật hoặc sự kiện mừng sinh nhật. Cụm '生日快乐' là câu chúc phổ biến nhất. Có thể ghép với các từ khác: 生日蛋糕, 生日礼物. Lưu ý thanh điệu: shēng (thanh 1) + rì (thanh 4).","Ghép nghĩa: 生 (sinh ra, ra đời) + 日 (ngày). 'Ngày sinh ra' = sinh nhật. Đây là ghép nghĩa trực tiếp, rõ ràng.",,,hsk_1.json,reviewed-local
生日,hsk2_21,Diễn tả khoảng cách với 离,,A 离 B + (cụm từ chỉ khoảng cách),,Giới từ 「离」 được dùng để diễn tả khoảng cách địa lý hoặc thời gian giữa hai đối tượng A và B. Cấu trúc này giúp người nghe hiểu rõ vị trí hoặc thời điểm tương đối giữa các sự vật.,"Nếu muốn nhấn mạnh khoảng cách xa hay gần, bạn có thể thêm các từ chỉ mức độ như 「很」(rất), 「不太」(không quá) hoặc con số cụ thể vào sau cụm từ chỉ khoảng cách.",Lưu ý rằng 「离」 không đứng một mình để chỉ khoảng cách mà bắt buộc phải có hai đối tượng A và B làm mốc so sánh.,hsk_2.json,reviewed-local
生日,hsk2_new_16,Lặp lại tính từ đơn âm tiết,,"AA + (的) | Ví dụ: 高高(的), 大大(的)",,"Trong tiếng Trung, các tính từ đơn âm tiết thường được lặp lại để nhấn mạnh trạng thái hoặc tạo cảm giác gần gũi, miêu tả sinh động hơn. Khi dùng làm định ngữ đứng trước danh từ, bạn nên thêm trợ từ 「的」 vào sau tính từ đã lặp lại.",Hãy tưởng tượng việc lặp lại tính từ giống như cách chúng ta thêm từ láy trong tiếng Việt để làm câu văn hay và biểu cảm hơn.,"Không phải tính từ nào cũng có thể lặp lại, hãy chú ý xem từ đó có tự nhiên trong khẩu ngữ hay không.",new_hsk_2.json,reviewed-local
生日,hsk2_new_26,Diễn tả khoảng cách với 离,,A + 离 + B + (khoảng cách / 近 / 远),,"Động từ 「离」 được dùng để diễn tả khoảng cách giữa hai địa điểm, người hoặc sự vật. Cấu trúc này giúp xác định xem từ điểm A đến điểm B cách nhau bao xa hoặc gần/xa như thế nào.",Bạn có thể thêm từ 「近」(gần) hoặc 「远」(xa) vào cuối câu để nhấn mạnh khoảng cách.,Không được nhầm lẫn 「离」 (khoảng cách) với 「从」 (điểm xuất phát của hành động).,new_hsk_2.json,reviewed-local
生气,usage:生气,Cách dùng 生气,compound-semantic,,"'生气' thường có nghĩa là tức giận, nổi giận. '别生气' đừng giận, '很生气' rất giận. Trong ít trường hợp '生气' có thể là sinh khí, sinh lực nhưng rất hiếm dùng.","Ghép nghĩa: 生 (sinh ra) + 气 (khí, hơi). Sinh ra cơn giận (nghĩa phổ biến). Nghĩa gốc là sinh khí nhưng ít dùng.",,,hsk_1.json,reviewed-local
生气,hsk4_36,Cấu trúc lựa chọn: Thay vì... chi bằng...,,"与其 A, 不如 B (Thay vì A, chi bằng B)",,"Cấu trúc này dùng để so sánh hai sự việc, thể hiện việc lựa chọn phương án B thay vì phương án A vì B tốt hơn hoặc hợp lý hơn. Nó giúp người nói bộc lộ thái độ hoặc quan điểm cá nhân một cách dứt khoát.","Bạn có thể dùng cấu trúc này để đưa ra lời khuyên hoặc bày tỏ sự lựa chọn của bản thân, ví dụ: 「与其在那儿坐着，不如出去走走。」(Thay vì ngồi đó, chi bằng ra ngoài đi dạo).","Lưu ý rằng vế sau 「不如」 thường là phương án mà người nói ưu tiên hơn, vì vậy hãy đảm bảo bạn đặt lựa chọn mình muốn làm lên sau từ 「不如」.",hsk_4.json,reviewed-local
生气,hsk5_15,Cách dùng phó từ 倒,,Chủ ngữ + 倒 + động từ/tính từ + (lời giải thích),,"Phó từ 「倒」 được dùng để diễn tả một tình huống hoặc kết quả trái ngược với dự đoán, mong đợi của người nói. Nó mang sắc thái ngạc nhiên hoặc có ý nhượng bộ, làm nổi bật sự khác biệt giữa thực tế và suy nghĩ ban đầu.","Bạn có thể dịch 「倒」 trong trường hợp này là 'vậy mà', 'ngược lại', hoặc 'thế mà' để làm rõ ý đối lập.","Cần phân biệt với từ 「倒」 mang nghĩa 'đổ' hoặc 'ngược', ở đây nó đóng vai trò là phó từ đứng trước động từ hoặc tính từ để biểu thị thái độ.",hsk_5.json,reviewed-local
生活,usage:生活,Cách dùng 生活,noun,,"Động từ: sinh sống, mưu sinh",,,,hsk_1.json,reviewed-local
生活,hsk4_4,Cấu trúc 即使……也……,,"即使 + [giả thiết/sự việc], 也 + [kết quả không thay đổi]",,"Cấu trúc 「即使……也……」 dùng để diễn tả quan hệ nhượng bộ, có nghĩa là ""cho dù... thì cũng..."". Nó chỉ ra rằng dù giả thiết hoặc sự việc ở vế đầu có xảy ra hay không, kết quả ở vế sau vẫn không thay đổi.",Bạn có thể thay thế 「即使」 bằng 「就是」 hoặc 「哪怕」 trong văn nói để biểu đạt ý nghĩa tương tự.,Vế sau thường đi kèm với 「也」 hoặc 「还」 để nhấn mạnh việc kết quả không bị ảnh hưởng bởi điều kiện ở vế trước.,hsk_4.json,reviewed-local
生活,hsk4_5,Cấu trúc chỉ vị trí và khía cạnh (在)...上,,(在) + Danh từ + 上,,"Cấu trúc này dùng sau một danh từ để chỉ vị trí bề mặt vật thể (trên cái gì) hoặc phạm vi, khía cạnh của một vấn đề (về mặt nào đó). Nó giúp làm rõ vị trí không gian hoặc lĩnh vực đang được nhắc đến.","Nếu muốn diễn tả vị trí vật lý cụ thể (ví dụ: trên bàn), bạn nên dùng đầy đủ 「在...上」 để câu văn rõ ràng hơn.","Cần phân biệt với cấu trúc chỉ phương hướng đơn thuần; khi dùng với nghĩa trừu tượng (phương diện), hãy chú ý ngữ cảnh để không dịch nhầm là 'phía trên' về không gian.",hsk_4.json,reviewed-local
生活,hsk5_37,Phân biệt 怀念 và 想念,,怀念 (huáiniàn) / 想念 (xiǎngniàn) - Phân biệt từ đồng nghĩa,,"「想念」 dùng để chỉ nỗi nhớ mong thông thường đối với người hoặc sự vật ở hiện tại mà bạn đang xa cách. Trong khi đó, 「怀念」 mang sắc thái trang trọng và sâu sắc hơn, thường dùng để hồi tưởng về những kỷ niệm đẹp trong quá khứ hoặc tưởng nhớ người đã khuất.","Nếu bạn đang nhớ một người bạn hoặc người thân còn sống, hãy dùng 「想念」; nếu bạn nhớ về thời học sinh tươi đẹp, hãy dùng 「怀念」.",Không nên dùng 「怀念」 để nói về nỗi nhớ những người bạn mới gặp hay những sự việc vừa xảy ra gần đây vì sẽ gây cảm giác xa cách hoặc quá mức cần thiết.,hsk_5.json,reviewed-local
生活,hsk6_6,Cách dùng phó từ 过于,,Chủ ngữ + 过于 + Tính từ/Động từ + (Kết quả),,"Phó từ 「过于」 dùng để chỉ một trạng thái, hành vi hoặc cảm xúc đã vượt quá mức độ cần thiết hoặc bình thường. Từ này thường mang sắc thái tiêu cực, biểu thị mức độ quá đà dẫn đến kết quả không mong muốn.",Bạn có thể hiểu 「过于」 tương đương với từ 「太」 nhưng có sắc thái trang trọng hơn và thường đi kèm với các tính từ mang tính chất đánh giá hoặc phê phán.,"Vì 「过于」 đã mang nghĩa 'quá mức', bạn không nên kết hợp nó với các phó từ chỉ mức độ khác như 「很」 hay 「非常」 ở ngay phía sau.",hsk_6.json,reviewed-local
生活,hsk3_new_19,Diễn tả sự thay đổi tăng dần,,越来越 + tính từ / động từ tâm lý,,Cấu trúc 「越来越」 được dùng để diễn tả một trạng thái hoặc tính chất thay đổi dần dần theo thời gian. Nó thể hiện mức độ ngày càng tăng hoặc ngày càng mạnh hơn.,"Bạn có thể hiểu 「越来越」 tương đương với cụm từ ""càng ngày càng"" trong tiếng Việt.","Không được thêm các trạng từ chỉ mức độ như 「很」, 「非常」 vào ngay sau 「越来越」.",new_hsk_3.json,reviewed-local
生活,hsk3_new_37,Cấu trúc Đối với... mà nói,,对 + [đối tượng] + 来说，+ [nhận xét/đánh giá],,Cấu trúc này dùng để xác định phạm vi hoặc góc nhìn của một người. Nó giúp bạn nêu lên quan điểm hoặc tiêu chuẩn đánh giá của một đối tượng cụ thể nào đó.,"Bạn có thể sử dụng 「对我来说」 để nói về quan điểm cá nhân của chính mình, ví dụ: 「对我来说，学汉语很有意思。」","Cấu trúc này luôn bắt đầu bằng 「对」 và kết thúc cụm từ bằng 「来说」, không được bỏ sót một trong hai từ này.",new_hsk_3.json,reviewed-local
生理,usage:生理,Cách dùng 生理,compound,,Từ vựng Hán 生理 (shēng*lǐ). Hán-Việt: sinh lý.,,,,hsk_3.json,reviewed-local
生病,usage:生病,Cách dùng 生病,compound-semantic,,'生病' là bị ốm. Có thể dùng '生病了' (đã bị ốm) hoặc '会生病' (sẽ bị ốm). Khi ốm thường '休息' (nghỉ ngơi) hoặc '看医生' (khám bác sĩ).,"Ghép nghĩa: 生 (sinh ra, xuất hiện) + 病 (bệnh). Sinh ra bệnh, bị ốm.",,,hsk_1.json,reviewed-local
生病,hsk2_4,Cấu trúc hỏi xác nhận 是不是,,Chủ ngữ + 是不是 + Danh từ/Tính từ/Động từ + (吗)?,,"Cấu trúc 「是不是」 được dùng khi bạn đã có một phỏng đoán khá chắc chắn về sự việc và muốn xác nhận lại với người nghe. Nó tương đương với các câu hỏi đuôi như ""...phải không?"" hay ""có phải là... không?"" trong tiếng Việt.","Bạn có thể đặt 「是不是」 ở đầu câu hoặc trước vị ngữ để nhấn mạnh sự xác nhận, ví dụ: 「是不是你昨天去了图书馆？」(Có phải hôm qua bạn đã đi thư viện không?).","Dù cấu trúc này mang ý nghĩa nghi vấn, nhưng khi dùng 「是不是」 câu hỏi thường mang tính chất khẳng định lại, không nên dùng khi bạn hoàn toàn không biết gì về sự việc đó.",hsk_2.json,reviewed-local
生病,hsk2_18,Cấu trúc chỉ nguyên nhân - kết quả,,"因为 (yīnwèi) + nguyên nhân, 所以 (suǒyǐ) + kết quả",,"Cấu trúc này dùng để nối hai mệnh đề nhằm diễn đạt quan hệ nguyên nhân - kết quả. 「因为」 mang nghĩa là 'bởi vì' dùng để nêu lý do, còn 「所以」 mang nghĩa là 'cho nên' dùng để nêu kết quả.","Trong văn nói, bạn có thể lược bỏ 「因为」 và chỉ dùng 「所以」 ở vế sau để câu ngắn gọn hơn.","Trong tiếng Trung, bạn không nên dùng cả hai từ 「因为」 và 「所以」 cùng lúc với các từ nối khác như 「但是」 trong cùng một câu đơn giản.",hsk_2.json,reviewed-local
生病,hsk4_12,Cách dùng phó từ 本来,,本来 + V/Adj (vốn dĩ/lẽ ra),,"Phó từ 「本来」 dùng để chỉ một tình huống, sự việc vốn dĩ là như vậy ngay từ đầu. Nó cũng diễn tả ý rằng sự việc đáng lẽ đã xảy ra theo một hướng khác nhưng thực tế lại thay đổi.","Bạn có thể dùng 「本来」 đứng trước hoặc sau chủ ngữ đều được, ví dụ: 「我本来想去」 hoặc 「本来我想去」 đều đúng.","Cần phân biệt với 「原来」; 「本来」 thường đi kèm với các từ chỉ sự thay đổi (như 「但是」, 「可是」) để nhấn mạnh sự khác biệt giữa dự định ban đầu và thực tế.",hsk_4.json,reviewed-local
生病,hsk4_18,Nhấn mạnh phủ định với 并,,并 + 不 / 没(有) + (động từ/tính từ),,"Phó từ 「并」 được đặt trước các từ phủ định như 「不」 hoặc 「没(有)」 để nhấn mạnh sự phủ định. Cấu trúc này thường dùng trong các câu mang tính chất tranh luận hoặc phản bác, diễn tả ý nghĩa ""vốn dĩ không phải là..."" hoặc ""hoàn toàn không...""",Bạn có thể dùng 「并」 để tăng sắc thái nhấn mạnh khi muốn đính chính một thông tin nào đó trước đó.,"Không dùng 「并」 trong các câu khẳng định, nó chỉ đi kèm với từ ngữ mang nghĩa phủ định.",hsk_4.json,reviewed-local
生病,hsk2_new_11,Cấu trúc nhân quả vì... nên...,,"因为 (nguyên nhân), 所以 (kết quả)",,"Cấu trúc này dùng để diễn tả quan hệ nguyên nhân và kết quả. 「因为」 đứng trước vế nêu lý do, còn 「所以」 đứng trước vế nêu kết quả tương ứng.",Bạn có thể chỉ dùng một trong hai từ 「因为」 hoặc 「所以」 trong câu mà vẫn giữ nguyên ý nghĩa.,"Trong tiếng Trung, bạn không nên đặt chủ ngữ trước 「因为」 nếu chủ ngữ ở hai vế là giống nhau.",new_hsk_2.json,reviewed-local
生词,usage:生词,Cách dùng 生词,noun,,,,,,hsk_1.json,reviewed-local
生词,hsk4_5,Cấu trúc chỉ vị trí và khía cạnh (在)...上,,(在) + Danh từ + 上,,"Cấu trúc này dùng sau một danh từ để chỉ vị trí bề mặt vật thể (trên cái gì) hoặc phạm vi, khía cạnh của một vấn đề (về mặt nào đó). Nó giúp làm rõ vị trí không gian hoặc lĩnh vực đang được nhắc đến.","Nếu muốn diễn tả vị trí vật lý cụ thể (ví dụ: trên bàn), bạn nên dùng đầy đủ 「在...上」 để câu văn rõ ràng hơn.","Cần phân biệt với cấu trúc chỉ phương hướng đơn thuần; khi dùng với nghĩa trừu tượng (phương diện), hãy chú ý ngữ cảnh để không dịch nhầm là 'phía trên' về không gian.",hsk_4.json,reviewed-local
生长,usage:生长,Cách dùng 生长,động từ,,"Có thể dùng cho cả động vật, thực vật và con người. Trong văn y sinh, 生长 còn có nghĩa 'sinh sôi, nảy nở'. Từ liên quan: 成长 'lớn lên', 发育 'phát triển'.",,,,hsk_3.json,reviewed-local
用功,usage:用功,Cách dùng 用功,compound-semantic,,"Khen ngợi sự cố gắng, chăm chỉ trong học tập.",,,,hsk_1.json,reviewed-local
田径,usage:田径,Cách dùng 田径,compound-semantic,,"田径 chỉ toàn bộ các môn vận động ngoài trời: chạy, nhảy cao, nhảy xa, ném tạ. Khác với 球类运动 (thể thao dùng bóng).","田 (điền: đồng ruộng/sân bãi) + 径 (kính: đường chạy) → sân chạy ngoài trời, các môn thể thao ngoài trời.",,,hsk_3.json,reviewed-local
田野,usage:田野,Cách dùng 田野,compound-semantic,,Từ vựng HSK 5: cánh đồng,Từ ghép nghĩa,,,hsk_3.json,reviewed-local
由于,usage:由于,Cách dùng 由于,giới từ / liên từ,,"Dùng trong văn viết hoặc trang trọng để chỉ nguyên nhân. Thường đi kèm với '所以', '因此'.",,,,hsk_3.json,reviewed-local
电台,usage:电台,Cách dùng 电台,danh từ,,Đài phát thanh qua sóng radio.,,,,hsk_3.json,reviewed-local
电影,usage:电影,Cách dùng 电影,compound-semantic,,"Danh từ, chỉ phim điện ảnh. Lượng từ: 部, 一部电影. Phân biệt 与 影视 (phim và truyền hình), 影片 (bộ phim, viết trang trọng).","Ghép nghĩa: 电 (điện) + 影 (ảnh, bóng) → ảnh điện, phim điện ảnh.",,,hsk_1.json,reviewed-local
电影,hsk1_31,Vị trí từ chỉ thời gian,,Chủ ngữ + Thời gian + Động từ / hoặc / Thời gian + Chủ ngữ + Động từ,,"Trong tiếng Trung, từ chỉ thời gian thường đứng sau chủ ngữ (ngay trước động từ), nhưng đôi khi cũng có thể đứng đầu câu trước chủ ngữ để nhấn mạnh thời điểm. Hãy nhớ quy tắc sắp xếp thời gian từ lớn đến nhỏ: năm -> tháng -> ngày -> thứ -> giờ -> phút.","Nếu bạn muốn làm nổi bật thời gian xảy ra hành động, hãy đặt từ chỉ thời gian lên đầu câu.","Tuyệt đối không đặt từ chỉ thời gian sau động từ trong cấu trúc câu này, vì vị trí đó thường dành cho tân ngữ.",hsk_1.json,reviewed-local
电影,hsk2_23,Cách dùng 好吗,,Câu trần thuật/đề nghị + ，好吗？,,"Cấu trúc này được đặt ở cuối câu để đưa ra lời đề nghị hoặc hỏi ý kiến người nghe xem họ có đồng ý với ý định của mình hay không. Nó tương đương với các cách nói như ""...được không?"" hoặc ""...nhé?"" trong tiếng Việt.",Bạn có thể sử dụng mẫu câu này để làm cho lời mời gọi hoặc yêu cầu trở nên nhẹ nhàng và lịch sự hơn.,"Cấu trúc 「好吗？」 chỉ dùng để hỏi ý kiến người khác, không dùng để hỏi về thông tin khách quan hay sự thật.",hsk_2.json,reviewed-local
